movieId,title,genres,description,image,year
7708,Bedazzled,Comedy|Fantasy,"A hapless loser sells his soul to the Devil in exchange for seven wishes, but has trouble winning over the girl of his dreams.",https://m.media-amazon.com/images/M/MV5BNmUyZWU0MzEtYmViZS00ZDBlLTg1M2ItMWI5NmYzNTU4ODBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1967
7713,Cat People,Drama|Horror|Romance|Thriller,An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.,https://m.media-amazon.com/images/M/MV5BNzI4YWY0NWQtNWI5YS00MGE4LWE4YTgtMzBmOWIwMzdiYTRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1942
7714,Camelot,Drama|Musical|Romance,"The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Mordred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Ar... Read all",https://m.media-amazon.com/images/M/MV5BYTc5MjU3MTYtYTI0Yi00MDA1LTgzOTAtZGRiY2MxNTVhYTJkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,1967
7716,"Lonely Guy, The",Comedy,A writer for a greeting card company discovers the struggles and tribulations of living alone after breaking up with his unfaithful girlfriend.,https://m.media-amazon.com/images/M/MV5BOTI2ZmQ3ODktYjE2MS00NmVjLTk1MGYtYWYxNmRiMzdlZDI0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,1984
7720,"Four Musketeers, The",Action|Adventure|Comedy|Romance,The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.,https://m.media-amazon.com/images/M/MV5BOTcwNjM3NGUtYjRlYy00ODNjLTliYzMtMzkzOTBhNGJjMTZhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,1974
7727,Protocol,Comedy,A woman (Goldie Hawn) saves life of Emir of Ohtar (Richard Romanus) in Washington.,https://m.media-amazon.com/images/M/MV5BMTIzZWVkNTgtMmRiZS00MjYzLWFhNDItZTkyNGU5M2Q5MjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1984
7728,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,A married woman and a drifter fall in love and then plot to murder her husband.,https://m.media-amazon.com/images/M/MV5BOTdlMGYzNzYtYjBjYy00OGZjLTkwN2EtYTY1YjYxZjgxZWZkXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_.jpg,1946
7730,Matinee,Comedy|Drama,The teenage son of a navy sailor newly stationed in Key West gets some excitement with his friends when a small-time film producer comes to town to premiere a kitschy horror film during the ... Read all,https://m.media-amazon.com/images/M/MV5BOWY5YzEwODMtNmY3MS00OTM2LWEyOTktYmFlOWE5NGY2NmU2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg,1993
7742,Baxter,Drama|Horror,"A white bull terrier named Baxter is given to an elderly woman by her daughter. As time passes, the dog develops aggressive and murderous behavior in order to be adopted by another family.",https://m.media-amazon.com/images/M/MV5BMzNmNmY3OTctOTRiYy00NjYzLTk4YzMtMDhjNjcwNDIxY2Q3XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_.jpg,1989
7743,Explorers,Adventure|Children|Sci-Fi,"A boy obsessed with '50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it... Read all",https://m.media-amazon.com/images/M/MV5BNDY0MjJhMmYtNzlkYy00MjQwLWE2Y2UtMjg1MjI2ZjhhMDRiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1985
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,"A Vietnamese servant girl, Mui, observes lives within two different Saigon families: the first, a woman textile seller with three boys and a frequently absent husband; the second, a handsome... Read all",https://m.media-amazon.com/images/M/MV5BYmQ1NzFhNDYtNThhMi00YjljLWFhM2QtMWMzYTI5NTVkMGQ2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,1993
7748,Pierrot le fou,Crime|Drama,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",https://m.media-amazon.com/images/M/MV5BMTQ0OTc4MDcxMl5BMl5BanBnXkFtZTgwNjIzMjA0NzE@._V1_.jpg,1965
7749,Weekend (a.k.a. Le Week-end) (Week End),Drama,A surreal tale of a married couple going on a road trip to visit the wife's parents with the intention of killing them for the inheritance.,https://m.media-amazon.com/images/M/MV5BZjUyMzMwZjctN2ZmOS00NTFlLWI0ZTktZWJhOTI3NjNkOGI0XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_.jpg,1967
7753,Tuesdays with Morrie,Drama,"A journalist finds himself questioning his own life when his best friend, a dying man, offers him some very powerful wisdom and advice for coping in relationships, careers and society.",https://m.media-amazon.com/images/M/MV5BMTczMTE0MjQ2MF5BMl5BanBnXkFtZTcwNTQ1MDQyMQ@@._V1_.jpg,1999
7756,Alexander Nevsky (Aleksandr Nevskiy),Action|Drama|War,The story of how a great Russian prince led a ragtag army to battle an invading force of Teutonic Knights.,https://m.media-amazon.com/images/M/MV5BOGUwYjdmNDktMWNiMS00MjZmLWE5NDYtOWViZjY4OWMyYTA1XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg,1938
7757,Jason and the Argonauts,Action|Adventure|Fantasy,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,https://m.media-amazon.com/images/M/MV5BN2NiMWEwZmYtNGIzNi00NjllLTg0ZTUtODQ0MDgwMGZkZWE2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,1963
7762,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,"In the bleak days of the Cold War, espionage veteran George Smiley is forced out of semi-retirement to uncover a Soviet agent within MI6's echelons.",https://m.media-amazon.com/images/M/MV5BMGI4NDhhNzUtNmFjZS00MGM3LTk4ODItYWM0NTZmNDhjY2JhXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_.jpg,1979
7766,Throne of Blood (Kumonosu jô),Action|Drama|Thriller|War,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.",https://m.media-amazon.com/images/M/MV5BNGYxZjA2M2ItYTRmNS00NzRmLWJkYzgtYTdiNGFlZDI5ZjNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg,1957
7767,"Best of Youth, The (La meglio gioventù)",Drama,An Italian epic that follows the lives of two brothers from the 1960s to the 2000s.,https://m.media-amazon.com/images/M/MV5BYjZiNDM3Y2MtNzkxNy00ZTk1LTkyNjEtZDE0YjE2ZGExN2YwXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg,2003
7772,Undercurrent,Film-Noir|Thriller,Middle-aged bride Ann Hamilton soon begins to suspect that her charming husband is really a psychotic who plans to murder her.,https://m.media-amazon.com/images/M/MV5BYTU3ZTViNjMtNTI2ZS00NDNkLThlMDYtODUwZjdjZGY5NzJmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg,1946
7773,"Bang, Bang, You're Dead",Drama,"Trevor is a troubled high school student, thanks to the effects of bullying. This is the story of his fight to break free.",https://m.media-amazon.com/images/M/MV5BYTU0Zjc4ZTktOWY5ZC00ZTM0LWE5M2QtY2U0ZGYxZjFhMWU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2002
7781,Twister,Comedy,"Delusional and spoiled Maureen and her eccentric brother Howdy decide to track down and meet their estranged mother, all while the drama of dysfunctional relationships, disastrous weather co... Read all",https://m.media-amazon.com/images/M/MV5BM2Y1ZjY5YmYtYjZhYy00OWRhLTk0NjEtNzQ1MTE3ZGY3OGUzXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg,1990
7782,Sniper,Action|Drama,A veteran US Marine sniper is partnered with a rookie sniper as his spotter to take out a politician and a rebel leader in the jungles of Panama.,https://m.media-amazon.com/images/M/MV5BNTU2YzZlMTEtYjdkNC00ZDhmLThmMWEtNWJjN2VhNzhkM2YyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg,1993
7786,Genghis Blues,Documentary,"San Francisco bluesman and composer, Paul Peña makes a musical pilgrimage to the land of Tuva.",https://m.media-amazon.com/images/M/MV5BZTkyNmU2MmEtMmNkNC00NzY4LWIwMDEtMjc0MGVmYmFiZDJkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,1999
7789,"11'09""01 - September 11",Drama,The effects of the 9/11 terrorist attacks are told from different points of view around the world.,https://m.media-amazon.com/images/M/MV5BMzkxMjI4MjYtNjYzMC00ZTE1LWJlNjAtNWIyYzU3Njc3ODRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2002
7792,"Parallax View, The",Thriller,An ambitious reporter gets in way-over-his-head trouble while investigating a senator's assassination which leads to a vast conspiracy involving a multinational corporation behind every even... Read all,https://m.media-amazon.com/images/M/MV5BMzljZDcyNGEtYWMyOC00MTJmLTljMzEtYmJiZjY1NDA1ZDU4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg,1974
7802,"Warriors, The",Action|Adventure|Crime|Thriller,A street gang known as the Warriors must fight its way from the Bronx to its home turf on Coney Island when its members are falsely accused of assassinating a respected gang leader.,https://m.media-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1979
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,"The Drakh, allies of the Shadows, seek revenge against humanity after the Second Shadow War.",https://m.media-amazon.com/images/M/MV5BYWJmMzMwMzItYTc2OC00OTUxLThlYTMtYWY5NjMwODA3OWQ0XkEyXkFqcGdeQXVyMzYyMzU2OA@@._V1_.jpg,1999
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,A group of Soul Hunters come to Babylon 5 demanding the return of something that was stolen from them.,https://m.media-amazon.com/images/M/MV5BMTcxMTYwNTAzM15BMl5BanBnXkFtZTcwMjc0ODAyMQ@@._V1_.jpg,1998
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,The crew of Babylon 5 discover an ancient artifact floating in hyperspace.,https://m.media-amazon.com/images/M/MV5BMTIwODAxNTM2MV5BMl5BanBnXkFtZTYwNjY4NDE5._V1_.jpg,1998
7815,True Stories,Comedy|Musical,"A small but growing Texas town, filled with strange and musical characters, celebrates its sesquicentennial and converge on a local parade and talent show.",https://m.media-amazon.com/images/M/MV5BYWU0Njc3YTYtNDEyYi00ZWNhLTk5YWQtYzhhNTM5OTYzOTVhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,1986
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,"In 14th-century Sweden, an innocent yet pampered teenage girl and her family's pregnant and jealous servant set out from their farm to deliver candles to church, but only one returns from ev... Read all",https://m.media-amazon.com/images/M/MV5BNDgyNmMzYmYtYzAwZi00NGU4LWJjYmQtNzY0MmUyNDQ1NzBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,1960
7822,Mogambo,Adventure|Drama|Romance,"On a Kenyan safari, white hunter Victor Marswell has a love triangle with seductive American socialite Eloise Kelly and anthropologist Donald Nordley's cheating wife Linda.",https://m.media-amazon.com/images/M/MV5BMzIxMTI3ZTEtMmQzNi00ZWE0LTk4YmYtMzE1MWFmODc0ZDIzXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_.jpg,1953
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,A clumsy daydreamer gets caught up in a sinister conspiracy.,https://m.media-amazon.com/images/M/MV5BMTQzOTUwNjk3NV5BMl5BanBnXkFtZTgwODk0MDgyMTE@._V1_.jpg,1947
7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.,https://m.media-amazon.com/images/M/MV5BMjA1Mjc5NDA1NF5BMl5BanBnXkFtZTgwNjg5ODgwMzE@._V1_.jpg,1939
7832,"Thin Man Goes Home, The",Comedy|Crime|Mystery,"Nick and Nora head to Nick's hometown of Sycamore Springs to spend some time with his parents. His father, a prominent local physician, was always a bit disappointed with Nick's choice of pr... Read all",https://m.media-amazon.com/images/M/MV5BOWQ2NDlhYTYtZWE5Ny00YjdhLTgyMTgtZjlhYzJjZWQ3MDk3L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_.jpg,1945
7833,Shadow of the Thin Man,Comedy|Crime|Mystery,A jockey has been shot dead at the race track. Famous detective Nick Charles and his wife Nora happen to be on the scene and Lt. Abrahams asks for Nick's expert help.,https://m.media-amazon.com/images/M/MV5BZDY3OTEyYzgtNjE2OC00OTI5LWJhYzAtZmY5MDgwODdlM2I1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,1941
7834,After the Thin Man,Comedy|Crime|Mystery|Romance,"Private detective Nick Charles and his wealthy wife Nora are back home at last and hoping for a quiet New Year when there is a murder. The obvious suspect is his wife, Nora's cousin, Selma.",https://m.media-amazon.com/images/M/MV5BYWNjMTRkOGMtOGMyZS00NTNlLTg5ZTctYTEzMWM1ZDExZjgzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,1936
7835,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,Nick and Nora Charles are on a gambling boat when someone is murdered. The two main suspects are at large and come to Nick for help. Nick turns them in to the police but then sets out to fig... Read all,https://m.media-amazon.com/images/M/MV5BMjNlMTc2NmItOTMwMS00OGE3LTljMTYtOWQ3MzMwZjY0NGE3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,1947
7839,Love Crazy,Comedy,"A wife suspecting infidelity starts divorce proceedings, so the husband pretends to be insane in order to delay the divorce and clear up the misunderstanding.",https://m.media-amazon.com/images/M/MV5BZmM5MTQ1MTMtYTNiZS00OWE3LWIyMGItNzViZmQwZjI3YzUzXkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_.jpg,1941
7840,Gunga Din,Adventure|Comedy|War,"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",https://m.media-amazon.com/images/M/MV5BNWMzZGEzYjUtNjZiNS00ZjJlLWEwYjMtYTRhOTA3NTMyNGYyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg,1939
7841,Children of Dune,Fantasy|Sci-Fi,"The twins of Paul ""Muad'dib"" Atreides become embroiled in the political landscape of Arrakis (""Dune"") and the rest of the universe.",https://m.media-amazon.com/images/M/MV5BMTI3ODIwMTQ5OF5BMl5BanBnXkFtZTYwNTkwNDk5._V1_.jpg,2003
7842,Dune,Drama|Fantasy|Sci-Fi,"A three-part miniseries on politics, betrayal, lust, greed and the coming of a Messiah. Based on Frank Herbert's classic science fiction novel.",https://m.media-amazon.com/images/M/MV5BMTU4MjMyMTkxN15BMl5BanBnXkFtZTYwODA5OTU5._V1_.jpg,2000
7843,Lammbock,Comedy,"Stefan and Kai have good going business, self-grown cannabis screened as pizza delivering service. For now they only have to deal with aphids.",https://m.media-amazon.com/images/M/MV5BMTI3Mzk0MDIxMF5BMl5BanBnXkFtZTcwMTUxNTQyMQ@@._V1_.jpg,2001
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. O... Read all,https://m.media-amazon.com/images/M/MV5BYzU0OTY5NDYtMjJlMC00MzE4LWI4N2EtZjBhOGRhMGNkYzIzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg,1993
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,"Earl Bassett, now a washed-up ex-celebrity, is hired by a Mexican oil company to eradicate a Graboid epidemic that's killing more people each day. However, the humans aren't the only one wit... Read all",https://m.media-amazon.com/images/M/MV5BNWI0MjY1NjgtYzI0MS00Yzg4LWIyNzgtZmY4YmJmOTNjYTg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1996
7846,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,"The now famous Burt Gummer returns to his hometown of Perfection, Nevada for the first time in years, but the deadliest Graboid evolution yet forces him to save the town he swore to protect.",https://m.media-amazon.com/images/M/MV5BZjg2MjNlMWEtZjMwZS00ZDc4LTkxNGQtOGRlMGI2ZDA5ZDRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,2001
7879,Notorious C.H.O.,Comedy,"A film of Margaret Cho's one-woman stand-up show, in which she presents her take on modern sexual topics and minority issues.",https://m.media-amazon.com/images/M/MV5BMTk1OTQ4OTA3NV5BMl5BanBnXkFtZTcwOTQyNTEyMQ@@._V1_.jpg,2002
7882,The Plague of the Zombies,Horror,"During a mysterious epidemic in a small Cornish village, the local doctor summons his professor friend for help.",https://m.media-amazon.com/images/M/MV5BMmIxZDgwZDktMjg3Yy00NzUwLWFkM2ItM2ViNjFlNjgxYmQwXkEyXkFqcGdeQXVyMjIyNjE2NA@@._V1_.jpg,1966
7883,I Walked with a Zombie,Drama|Horror,"A nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a Caribbean island.",https://m.media-amazon.com/images/M/MV5BZjQzMzliN2YtYTVhNC00Zjc4LThjMmYtMTE0ZGUzMWNmYzJlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_.jpg,1943
7884,Highway 61,Comedy,A small-town barber goes on a road trip from Thunder Bay to New Orleans with an unpredictable woman and a coffin.,https://m.media-amazon.com/images/M/MV5BYjQxN2I0Y2UtNjVkNy00N2MwLThkNmEtZDdkMjBhYWY5YTFhXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_.jpg,1991
7888,How to Succeed in Business Without Really Trying,Comedy|Musical,"Armed with the titular manual, an ambitious window washer seeks to climb the corporate ladder.",https://m.media-amazon.com/images/M/MV5BMTc3MDI1ODIwNV5BMl5BanBnXkFtZTcwNjk0ODE0NA@@._V1_.jpg,1967
7889,Pat Garrett and Billy the Kid,Western,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,https://m.media-amazon.com/images/M/MV5BNGQ5MDcyOGItOGUwOS00OWRjLTkxYjAtNTZlYWJmNjU0YTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,1973
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",Drama|Horror|Sci-Fi,"When a disease turns all of humanity into the living dead, the last man on earth becomes a reluctant vampire hunter.",https://m.media-amazon.com/images/M/MV5BMmQ4MGU5OGMtYzQ5NC00ZWYzLWJlM2UtOTkyNDA3ZTBjNjkwXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_.jpg,1964
7894,"Duck, You Sucker",Action|Western,A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.,https://m.media-amazon.com/images/M/MV5BZGZmNTNjYzAtNmI2ZC00YzNlLTkyYWEtNmRkMWFjNjA2MTI0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1971
7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,An American barroom pianist and his prostitute girlfriend go on a trip through the Mexican underworld to collect the bounty on the head of a dead gigolo.,https://m.media-amazon.com/images/M/MV5BYzExNTI5YzgtZDAzYi00Y2UxLTkzYWYtNWM5MDRiODlhMTM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,1974
7896,Ride the High Country,Adventure|Drama|Western,An ex-union soldier is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross... Read all,https://m.media-amazon.com/images/M/MV5BMjJkMjE1ZDYtYWY0ZS00MGNhLTgzODktMGZhYzRlYzVhMGFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1962
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,"After his students are killed by the One Armed Boxer, a vengeful and blind Kung Fu expert travels to a village where a martial arts contest is being held and vows to behead every one armed m... Read all",https://m.media-amazon.com/images/M/MV5BMTcwNjYxMDU2MV5BMl5BanBnXkFtZTgwNDAwMDM4ODE@._V1_.jpg,1975
7900,Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,"Baron Frankenstein, with the aid of a young doctor and his fiancée, kidnaps the mentally sick Dr. Brandt in order to perform the first brain transplant operation.",https://m.media-amazon.com/images/M/MV5BYzBiMTlmYmYtMzZjOS00YWI0LTgxMDItZmU5OTMwYmQwMWU0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1969
7916,Gidget,Comedy,A young girl discovers surfing and love (in that order) during one transitive summer.,https://m.media-amazon.com/images/M/MV5BMGY0Y2QyOWYtZDQxMS00ZjIwLWJjNjItNjMxZWUxYjE1YTkzXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg,1959
7920,Desperate Living,Comedy|Crime,"A neurotic society woman murders her husband with her maid's help; on the lam, they escape to Mortville, a homeless community ruled by a fascist queen.",https://m.media-amazon.com/images/M/MV5BMTdjNWYyMGUtNzQ4Yy00Mzg1LWI1MmUtMWZiYTAyYThiYTlmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1977
7924,Stray Dog (Nora inu),Drama|Film-Noir|Thriller,"During a sweltering summer, a rookie homicide detective tries to track down his stolen Colt pistol.",https://m.media-amazon.com/images/M/MV5BNzgzNWQ4MDctNzNkYy00ZjU0LWE3MWItMTI4MWZlZTVjZWY4XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_.jpg,1949
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines.",https://m.media-amazon.com/images/M/MV5BYjJkN2Y5MTktZDRhOS00NTUwLWFiMzEtMTVlNWU4ODM0Y2E5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1958
7926,High and Low (Tengoku to jigoku),Crime|Drama|Film-Noir|Thriller,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,1963
